RC	25	a-B	NA	\qitem{Die Tante der Kassiererin, die ein auffälliges Muttermal hatte, hat das Rauchen aufgegeben.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Kassiererin ein grosses Muttermal hatte?}	2	1
RC	27	f-B	NA	\qitem{Der Arzt der Bäuerin, der weithin bekannte Vorfahren hatte, war sehr neugierig.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Bäuerin bekannte Vorfahren hatte?}	2	2
filler	5	-	N	\qitem{Dass man sich mit Lena und Sonja, nachdem man ihnen eine Affäre nachgesagt hat, noch versteht, ist unmöglich.}{Wurde hier gesagt oder möglicherweise gemeint, dass Lena und Sonja es mögen, wenn man Gerüchte über sie verbreitet?}	2	2
filler	70	-	N	\qitem{Die Mutter, obwohl sie sehr gut aufgepasst hatte, konnte den Unfall nicht verhindern.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Mutter Schuld war?}	1	2
filler	57	-	N	\qitem{Christoph wurde trotz seiner Vorstrafen von einem nachsichtigen Richter auf Bewährung freigelassen.}{Wurde hier gesagt oder möglicherweise gemeint, dass Christoph ins Gefängnis musste?}	2	2
RC	4	f-A	NA	\qitem{Der Kollege der Detektivin, der einen großen Hund hatte, hatte öfter Probleme mit dem Finanzamt.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Kollege einen großen Hund hatte?}	1	1
RC	23	b-B	NA	\qitem{Die Steuerberaterin des Psychologen, der beschämend vernachlässigte Zähne hatte, hat eine Stauballergie.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Psychologe gelbe Zähne hatte?}	1	1
RC	8	d-A	NA	\qitem{Der Schneider des Geschäftsmanns, der sehr schwarzen Humor hatte, lachte viel.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Schneider schwarzen Humor mochte?}	1	1
filler	25	-	N	\qitem{Der Wissenschaftler, der zwei Unfälle verursachte, obwohl er keinen von ihnen bemerkte, war betrunken.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Wissenschaftler beide Unfälle bemerkt hat?}	2	2
filler	59	-	Y	\qitem{Peters Rottweiler, der neulich ein Kind angefallen hat, muss nun eingeschläfert werden.}{Wurde hier gesagt oder möglicherweise gemeint, dass jemand verletzt wurde?}	1	1
filler	51	-	Y	\qitem{Der Maler, der im Verzug war, wollte gerade das letzte Zimmer streichen, als er von der Leiter fiel.}{Wurde hier gesagt oder möglicherweise gemeint, der Maler mehrere Räume streichen sollte?}	1	1
RC	5	e-B	NA	\qitem{Der Sohn der Forscherin, die schwere gesundheitliche Probleme hatte, spielte gerne Schach.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Forscherin unter gesundheitlichen Problemen litt?}	2	1
filler	61	-	Y	\qitem{Der Student, der gestern abgeschrieben hat, ist nicht erwischt worden, obwohl er recht auffällig war.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Student bei der gestrigen Klausur mitgeschrieben hat?}	1	1
filler	9	-	Y	\qitem{Es gehört zum guten Ton, dass man sich bei Ute und Pia bedankt, wenn man von ihnen ein Geschenk bekommen hat.}{Wurde hier gesagt oder möglicherweise gemeint, dass Ute und Pia gelegentlich Geschenke machen?}	1	1
filler	53	-	N	\qitem{Während ihres Urlaubs auf dem Dorf wurde Britta schon früh am Morgen vom Krähen des Hahns geweckt.}{Wurde hier gesagt oder möglicherweise gemeint, dass Britta ausschlafen konnte?}	2	2
filler	49	-	N	\qitem{Matthias beeilte sich mit der Gartenarbeit, damit er rechtzeitig zum Fußballspiel fertig wurde.}{Wurde hier gesagt oder möglicherweise gemeint, dass Matthias ein Basketballspiel sehen wollte?}	2	2
filler	13	-	Y	\qitem{Dass Jana und Franzi, wenn man ihnen den Plan erklärt, mitmachen, ist möglich.}{Wurde hier gesagt oder möglicherweise gemeint, dass Jana und Franzi vielleicht mitmachen?}	1	1
filler	47	-	Y	\qitem{Diesmal schickte die Großmutter die Geschenke schon im November, da sie im Dezember verreisen wollte.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Großmutter in den Urlaub fuhr?}	1	1
RC	11	b-B	NA	\qitem{Die Vertraute des Richters, der viele gute Einfälle hatte, kannte viele Geheimnisse.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Richter kreativ war?}	2	1
RC	13	a-B	NA	\qitem{Die Bedienstete der Gräfin, die extrem laute Kinder hatte, konnte nicht mehr.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Gräfin Kinder hatte?}	1	1
RC	30	e-A	NA	\qitem{Der Schwager der Fotografin, die eine beeindruckende Privatbibliothek hatte, lebte in Wien.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Schwager viele Bücher hatte?}	2	2
filler	45	-	N	\qitem{Gestern hat Maria keine Bücher gelesen.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Bücher gestern schon von Maria gelesen worden sind?}	2	2
filler	1	-	Y	\qitem{Die meisten wissen, dass man sich mit Ina und Marie unterhalten kann, wenn man ihnen einen Kaffee zahlt.}{Wurde hier gesagt oder möglicherweise gemeint, dass Ina und Marie Kaffee trinken?}	1	1
RC	3	f-B	NA	\qitem{Der Verleger der Autorin, der einen österreichischen Akzent hatte, hat sich gemeldet.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Autorin wie ein Österreicher sprach?}	2	2
RC	18	e-A	NA	\qitem{Der Pfleger der Rentnerin, die eine aufdringliche Art hatte, hat letzten Monat geheiratet.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Pfleger Leuten zu nahe kam?}	1	2
filler	39	-	Y	\qitem{Ein Arzt, der keinem Patienten zuhört, ist immer schlecht.}{Wurde hier gesagt oder möglicherweise gemeint, dass ein zuhörender Arzt gut ist?}	1	1
filler	63	-	Y	\qitem{Der Obdachlose, mit dem Martin sich gestern unterhalten hat, hat sehr interessante Geschichten erzählt.}{Wurde hier gesagt oder möglicherweise gemeint, dass Martin gut unterhalten wurde?}	1	1
filler	33	-	Y	\qitem{Die Kinder, die den Vater nicht kritisierten, bekamen oft Eis.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Kinder Eis bekamen?}	1	1
filler	27	-	N	\qitem{Dem Rockstar, der ein Drogenproblem hatte, wurde ein Entzug verordnet.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Rockstar in nächster Zeit auftreten können wird?}	2	2
RC	26	a-A	NA	\qitem{Die Freundin der Tänzerin, die eine unheilbare Krankheit hatte, hört gerne Rockmusik.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Freundin schwer krank war?}	1	1
RC	21	c-B	NA	\qitem{Die Assistentin des Zahnarztes, die einen eigenwilligen Haarschnitt hatte, war sehr selbstbewußt.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Zahnarzt einen Irokesen hatte?}	2	2
RC	15	f-B	NA	\qitem{Der Angestellte der Bäckerin, der regelmässig starke Hustenanfälle hat, überlegt zu kündigen.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Bäckerin oft hustet?}	2	2
RC	31	d-B	NA	\qitem{Der Gärtner des Bankers, der andauernd heftige Migräne hatte, war nicht besonders gesprächig.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Banker Migräne hatte?}	2	1
filler	65	-	Y	\qitem{Ein Handwerker, der keinen Lehrling übernahm, obwohl einige zur Auswahl standen, hat nun ein Problem.}{Wurde hier gesagt oder möglicherweise gemeint, dass zunächst niemand übernommen worden ist?}	1	1
RC	33	c-B	NA	\qitem{Die Mentorin des Doktoranden, die zwei kleine Kinder hatte, war kurz vor dem Verzweifeln.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Doktorand Kinder hatte?}	2	2
RC	7	d-B	NA	\qitem{Der Konkurrent des Sportlers, der einen ungewöhnlichen Namen hatte, hat sich verletzt.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Sportler komisch hiess?}	1	1
RC	19	d-B	NA	\qitem{Der Anwalt des Angeklagten, der kein bisschen Anstand hatte, hat sich verspätet.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Angeklagte hämisch grinste?}	2	1
RC	12	b-A	NA	\qitem{Die Schwiegertochter des Gitarristen, der einen ausgezeichneten Geschmack hatte, lachte eigentlich ständig.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Schwiegertochter einen guten Geschmack hatte?}	2	2
filler	55	-	N	\qitem{Am Sonntag verkaufte der Bäcker so viele Brötchen, dass er sich am Montag einen freien Tag leisten konnte.}{Wurde hier gesagt oder möglicherweise gemeint, dass das Geschäft am Sonntag schlecht lief?}	2	2
filler	23	-	N	\qitem{Die Einhörner, die man sucht, obwohl man nie eines von ihnen gesehen hat, sollte man endlich in Ruhe lassen.}{Wurde hier gesagt oder möglicherweise gemeint, dass man Bären meist vergeblich sucht?}	2	2
RC	28	f-A	NA	\qitem{Der Reisefüher der Touristin, der eine dicke Hornbrille hatte, bekam ständig Anrufe.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Reisefüher eine Brille trug?}	1	1
filler	43	-	N	\qitem{Mit viel Interesse ist keiner bei der Arbeit.}{Wurde hier gesagt oder möglicherweise gemeint, dass alle gerne arbeiten?}	2	2
RC	9	c-B	NA	\qitem{Die Trainerin des Athleten, die einen fürchterlichen Schnupfen hatte, verlangte immer maximale Leistung.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Athlet einen Schnupfen hatte?}	2	2
filler	11	-	N	\qitem{Dass man Sarah und Lina etwas zum Geburtstag schenkt, obwohl man sie nicht gut kennt, ist eine nette Geste.}{Wurde hier gesagt oder möglicherweise gemeint, dass Sarah und Lina es unangenehm finden, Geschenke zu erhalten?}	2	2
RC	17	e-B	NA	\qitem{Der Berater der Politikerin, die einen neuen Audi hatte, hat sich bewährt.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Politikerin einen neuen Audi hatte?}	1	1
RC	32	d-A	NA	\qitem{Der Agent des Sängers, der einige silbergraue Strähnen hatte, wurde wegen Drogenbesitz festgenommen.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Agent silbergraue Strähnen hatte?}	1	1
filler	21	-	Y	\qitem{Dem Anwalt, der die Minister, weil er keinen von ihnen mochte, verklagte, wurde die Zulassung entzogen.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Anwalt sich einen neuen Beruf suchen muss?}	2	1
filler	29	-	Y	\qitem{Der Pharmavertreter, der mit vielen Ärzten befreundet ist, verdient erstaunlich wenig.}{Wurde hier gesagt oder möglicherweise gemeint, dass es Mediziner gibt, die den Pharmavertreter mögen?}	1	1
filler	19	-	Y	\qitem{Dem Manager, der die Hälfte der Belegschaft entließ, wurden von einigen von ihnen Drohbriefe geschickt.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Manager Post bekam?}	1	1
RC	22	c-A	NA	\qitem{Die Tutorin des Studenten, die überschäumend gute Laune hatte, hatte die Regelstudienzeit schon langen überschritten.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Tutorin gut gelaunt war?}	1	1
RC	2	a-A	NA	\qitem{Die Buchhalterin der Unternehmerin, die viel goldenen Schmuck hat, hat momentan Urlaub.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Buchhalterin viel Goldschmuck hat?}	1	1
RC	14	a-A	NA	\qitem{Die Klassenlehrerin der Schülerin, die mehrere langhaarige Hunde hatte, mag ausgefallene Brillen.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Klassenlehrerin Hunde hatte?}	1	1
filler	35	-	N	\qitem{Der Nachbar hat nie den Rasen gemäht, auch wenn der gar nicht gut aussieht.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Nachbar den Rasen gemäht hat?}	1	2
filler	15	-	Y	\qitem{Es kommt vor, dass Anne und Maike die Aufgabe nicht verstehen, obwohl man sie mehrfach erklärt.}{Wurde hier gesagt oder möglicherweise gemeint, dass Anne und Maike manchmal Aufgaben nicht verstehen?}	2	1
RC	1	a-B	NA	\qitem{Die Schwester der Schneiderin, die hübsche schwarze Locken hatte, hat sich verlobt.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Schneiderin lockige Haare hatte?}	2	1
filler	41	-	N	\qitem{Ohne zu wissen warum, aß der Mann ständig Süßigkeiten.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Mann wusste, warum er viele Süßigkeiten aß?}	2	2
RC	35	b-B	NA	\qitem{Die Optikerin des Verkäufers, der eine schwerwiegende Depression hatte, wurde überfallen.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Verkäufer depressiv war?}	1	1
RC	24	b-A	NA	\qitem{Die Patientin des Logopäden, der eine sportliche Figur hatte, spielte sehr gerne Klavier.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Patientin muskulös war?}	2	2
filler	31	-	N	\qitem{Ein Kind, das keine Ahnung hat, ist immer faul.}{Wurde hier gesagt oder möglicherweise gemeint, dass jenes Kind faul ist?}	2	1
RC	10	c-A	NA	\qitem{Die Sekretärin des Direktors, die außergewöhnlich grosse Ohren hatte, überlegt sich zu kündigen.}{Wurde hier gesagt oder möglicherweise gemeint, dass die Sekretärin grosse Ohren hatte?}	1	1
RC	6	e-A	NA	\qitem{Der Friseur der Regisseurin, die einen ausgezeichneten Ruf hatte, ist unbestimmt verzogen.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Friseur respektiert wurde?}	1	2
filler	67	-	Y	\qitem{Der Schotte, der an stürmischen Tagen seltsam beäugt wurde, hat nun beschlossen doch lieber Hosen zu tragen.}{Wurde hier gesagt oder möglicherweise gemeint, dass der Schotte seltsam beäugt wurde?}	1	1
